,IE_XML_ID,IE_NAME,IE_ID,IE_ACTIVE,IE_ACTIVE_FROM,IE_ACTIVE_TO,IE_PREVIEW_PICTURE,IE_PREVIEW_TEXT,IE_PREVIEW_TEXT_TYPE,IE_DETAIL_PICTURE,IE_DETAIL_TEXT,IE_DETAIL_TEXT_TYPE,IE_CODE,IE_SORT,IE_TAGS,IP_PROP25,IP_PROP106,IP_PROP28,IP_PROP272,IP_PROP239,IP_PROP328,IP_PROP240,IP_PROP26,IP_PROP270,IP_PROP27,IC_GROUP0,IC_GROUP1,IC_GROUP2,City
287,21184,Центр дверей и напольных покрытий,21184,Y,,,,,text,/upload/iblock/dc9/lsv3lobof58o78kcqzandgszu3w56j4o.PNG,,text,tsentr-dverey-i-napolnykh-pokrytiy,500,,"ТК Империал, ул. Карла Либкнехта, 1а",,,,1255,,08:30 до 18:00,79531074086,otdel,"45.473887314791,39.429325481471",,,,Кореновск
288,21185,Мир Строительных Материалов,21185,Y,,,,,text,/upload/iblock/136/ywq96upvu2xzwy6xxgjpyumthw3q21tx.PNG,,text,mir-stroitelnykh-materialov,500,,ул. Проспект Баклановский 200Б,,,,1350,,07:30 до 20:00,79604544849,shop,"47.422599211426,40.040735469083",,,,Новочеркасск
289,21193,"Форест, магазин дверей",21193,Y,,,,,text,/upload/iblock/bd7/l1w11k3q47o3c83o34um354hlcnhh31m.PNG,,text,forest-magazin-dverey,500,,"ул. Армавирская, 206/19 (Рынок строительных материалов)",,,,1249,,09:00 до 17:00,79282326202,shop,"46.686989040362,38.260129776158",,,,Ейск
290,21194,Дверные технологии,21194,Y,,,,,text,/upload/iblock/5c1/2r424mnbtfq8qh94evb9phyk6ecldmxu.PNG,,text,dvernye-tekhnologii,500,,ул. Армавирская 204,,,,1249,,09:00 до 17:00,79649065877,shop,"46.687642288977,38.262269161834",,,,Ейск
291,21194,Дверные технологии,21194,Y,,,,,text,/upload/iblock/5c1/2r424mnbtfq8qh94evb9phyk6ecldmxu.PNG,,text,dvernye-tekhnologii,500,,ул. Армавирская 204,,,,1249,,09:00 до 17:00,79284052013,shop,"46.687642288977,38.262269161834",,,,Ейск
292,21195,Центр Дверей,21195,Y,,,,,text,/upload/iblock/40d/xlbl2rlpej8v9eqa9k0a26jkctpsk3z9.PNG,,text,center door,500,,"ул. Объездная, 6",,,,128,,09:00 до 20:00,79882598597,shop,"47.276947107552,39.868913375403",,,,Аксай
293,21195,Центр Дверей,21195,Y,,,,,text,/upload/iblock/40d/xlbl2rlpej8v9eqa9k0a26jkctpsk3z9.PNG,,text,center door,500,,"ул. Объездная, 6",,,,128,,09:00 до 20:00,79185529837,shop,"47.276947107552,39.868913375403",,,,Аксай
294,21196,Центр дверей и напольных покрытий,21196,Y,,,,,text,/upload/iblock/f63/8ro3iwxezn7av8v4bffr3tce0sj02snl.PNG,,text,tsentr-dverey-i-napolnykh-pokrytiy_1,500,,"ТК Империал, ул. Западная 33Б",,,,1428,,09:00 до 18:00,79531074086,otdel,"44.60244357471,40.071255200102",,,,Майкоп
295,21197,Двери для всех,21197,Y,,,,,text,/upload/iblock/e6d/w01mu9wwd7mfl6h3b71d5p2lbxnm9b1w.PNG,,text,dveri-dlya-vsekh,500,,"ул. Армавирская, 206",,,,1249,,09:00 до 17:00,79282177648,shop,"46.687240880189,38.260124765514",,,,Ейск
296,21197,Двери для всех,21197,Y,,,,,text,/upload/iblock/e6d/w01mu9wwd7mfl6h3b71d5p2lbxnm9b1w.PNG,,text,dveri-dlya-vsekh,500,,"ул. Армавирская, 206",,,,1249,,09:00 до 17:00,79002622316,shop,"46.687240880189,38.260124765514",,,,Ейск
297,21198,ПРОДВЕРИ,21198,Y,,,,,text,/upload/iblock/dd7/fr6xxv6taw6za5e3plrsdanma19z8ykm.PNG,,text,prodveri,500,,ул. Пролетарская 16,,,,1282,,09:00 до 18:00,79180164141,shop,"45.623397929784,38.939015109504",,,,Тимашевск
298,21199,ПРОДВЕРИ,21199,Y,,,,,text,/upload/iblock/4bb/i14bcwbgevof9ap2j1b9tbzdsbs61hks.PNG,,text,prodveri_1,500,,ул. Пролетарская 114,,,,1282,,09:00 до 18:00,79064362666,shop,"45.61679981285,38.93282476732",,,,Тимашевск
299,21200,Двери на Ковалева,21200,Y,,,,,text,/upload/iblock/d8c/v9v25zy3ti9bqkw1ea236x586gmlq9k5.PNG,,text,dveri-na-kovaleva,500,,ул. Ковалева 149,,,,1282,,09:00 до 18:00,79183383824,shop,"45.614500130936,38.940687517617",,,,Тимашевск
300,21201,"Аланта, строймаркет",21201,Y,,,,,text,/upload/iblock/f89/2harjb7x6g7uwfpeqh53ut2x1105hfn2.PNG,,text,alanta-stroymarket,500,,"ТК Строй Сити, ул. Донская 28з",,,/upload/iblock/886/kd5zk5s2qs8umn869cyxibegstghx6u1.jpg,1232,,09:00 до 19:00,79184002313,shop,"43.612204165586,39.728954949445",,,,Сочи
301,21201,"Аланта, строймаркет",21201,Y,,,,,text,/upload/iblock/f89/2harjb7x6g7uwfpeqh53ut2x1105hfn2.PNG,,text,alanta-stroymarket,500,,"ТК Строй Сити, ул. Донская 28з",,,/upload/iblock/886/kd5zk5s2qs8umn869cyxibegstghx6u1.jpg,1232,,09:00 до 19:00,79384668185,shop,"43.612204165586,39.728954949445",,,,Сочи
302,21202,Дверной Базар,21202,Y,,,,,text,/upload/iblock/752/pcoyo4dt5nk0uq0k9kirtshd3rsdeops.PNG,,text,dvernoy-bazar,500,,ул. Гоголя 60/2,,,/upload/iblock/42d/h775s0tvuiah1b17nigkw5igj56lloxx.jpg,1581,,10:00 до 18:00,79624590014,shop,"45.135895158526,42.001957286979",,,,Михайловск
303,21203,Дверной Базар,21203,Y,,,,,text,/upload/iblock/cac/aavy7chrrf9m2jb5gg5zjkqohk2005lh.PNG,,text,dvernoy-bazar_1,500,,ул. Пирогова 15/1,,,,1537,,09:30 до 18:00,79624590015,shop,"45.013802060496,41.913890217612",,,,Ставрополь
304,21204,Дверной Базар,21204,Y,,,,,text,/upload/iblock/b89/3gjlyf31hsclzfarxewfd2neuxp6ci8n.PNG,,text,dvernoy-bazar_2,500,,"ул. 45 Параллель, 38, 2 Этаж",,,,1537,,10:00 до 18:00,79624540639,shop,"44.999476649869,41.912461162976",,,,Ставрополь
305,21205,"Двери, магазин",21205,Y,,,,,text,/upload/iblock/a7f/m8ctm403tsyasiffqsvg9te9dhhtkt3a.PNG,,text,dveri-magazin,500,,"ул. Кириченко, 7",,,,1230,,09:00 до 18:00,79891284108,shop,"44.633844749258,39.125482498929",,,,Горячий Ключ
306,21206,"Двери, магазин",21206,Y,,,,,text,/upload/iblock/2a4/zb2cihkulc3h3hvi2vn7gdk54o4lvq1s.PNG,,text,dveri-magazin_1,500,,ул. Ярославского 146е к1,,,,1230,,09:00 до 18:00,79189633103,shop,"44.652034384413,39.176508356485",,,,Горячий Ключ
307,21207,Мир Дверей,21207,Y,,,,,text,/upload/iblock/044/cmjsuezksb6r09kw1032seduhqpfuea0.jpg,,text,mir-dverey,500,,"ул. ​Пролетарская, 276​, 2 этаж",,,,1428,,09:00 до 18:00,79284603308,shop,"44.610117905847,40.09895341529",,,,Майкоп
308,21208,"Ремстория, строймаркет",21208,Y,,,,,text,/upload/iblock/014/k0ppzxxyxomk2o3a6f8k80ts209haq4p.webp,,text,remstoriya-stroymarket,500,,ул. Октябрьская 67,,,,1284,,08:30 до 18:00,79182417477,shop,"45.861114455993,40.134039252364",,,,Тихорецк
309,21208,"Ремстория, строймаркет",21208,Y,,,,,text,/upload/iblock/014/k0ppzxxyxomk2o3a6f8k80ts209haq4p.webp,,text,remstoriya-stroymarket,500,,ул. Октябрьская 67,,,,1284,,08:30 до 18:00,79183116119,shop,"45.861114455993,40.134039252364",,,,Тихорецк
310,21209,Newdoor,21209,Y,,,,,text,/upload/iblock/3c7/035oyftdxdyzoyqsrjbssv63f15ml7p5.jpg,,text,newdoor,500,,"ул. ​Ефремова, 146",,,,1229,,10:00 до 18:30,79282488899,shop,"44.997570800033,41.110064314434",,,,Армавир
311,21209,Newdoor,21209,Y,,,,,text,/upload/iblock/3c7/035oyftdxdyzoyqsrjbssv63f15ml7p5.jpg,,text,newdoor,500,,"ул. ​Ефремова, 146",,,,1229,,10:00 до 18:30,79884889995,shop,"44.997570800033,41.110064314434",,,,Армавир
312,21210,Росдвери,21210,Y,,,,,text,/upload/iblock/e36/azanuc57f3t8b6b9kugqajhit5nefekf.PNG,,text,rosdveri,500,,"ТЦ КУМ, Московская улица, 273/1",,,,1251,,09:00 до 18:00,79186268307,shop,"45.424749947569,40.535684385624",,,,Кропоткин
313,21211,Двери Ак Барс,21211,Y,,,,,text,/upload/iblock/7dc/u88f0hnvuencyn2mbsxfnr3mt5b6ohzh.PNG,,text,dveri-ak-bars,500,,ул. Луначарского 6,,,,1228,,09:00 до 18:00,79282626263,shop,"44.56140010689,38.094274702804",,,,Геленджик
314,21212,"Алладин, дверной склад",21212,Y,,,,,text,/upload/iblock/9b6/pq4dkl05x0qftty8rzq2x2y4x7iw671d.jpg,,text,alladin-dvernoy-sklad,500,,Переулок Восточный 42,,,,1228,,09:00 до 18:00,79184393427,shop,"44.560533030547,38.093580587727",,,,Геленджик
315,21213,ДвериТорг,21213,Y,,,,,text,/upload/iblock/a7a/my98he8nan5jjmvd13o9w8132r732a9y.PNG,,text,dveritorg,500,,ул. Суворовская 71,,,,1231,,09:00 до 19:00,79883487166,shop,"44.693621569251,37.788943041285",,,,Новороссийск
316,21214,"Конструктив, магазин строительных материалов",21214,Y,,,,,text,/upload/iblock/9f7/2h4v2vizng79ezbjgozay6az8v7kkon0.jpg,,text,konstruktiv-magazin-stroitelnykh-materialov,500,,"ул. Хворостянского, 8",,,,1231,,08:00 до 20:00,79180819399,shop,"44.680954597804,37.779103181708",,,,Новороссийск
317,21215,Град,21215,Y,,,,,text,/upload/iblock/fd2/1law4476oeh6uqk1b1pydkzy34875jwx.jpg,,text,grad,500,,ул. Дзержинского 136,,,,1231,,09:00 до 19:00,79186677912,shop,"44.699046697207,37.779040091658",,,,Новороссийск
318,21216,"Прогресс, салон дверей",21216,Y,,,,,text,/upload/iblock/bd2/yoh55f3ulayxk5ykio2tnjc51ag5ghsb.PNG,,text,progress-salon-dverey,500,,"п. Цемдолина, ул. Ленина, 139А",,,,1231,,09:00 до 18:00,79184867712,shop,"44.761540773084,37.72064327196",,,,Новороссийск
319,21217,"Двери, магазин",21217,Y,,,,,text,/upload/iblock/eb9/g0grvj9hqlp6tqp3ochpzn5mr7gdq8w5.PNG,,text,dveri-magazin_2,500,,ул. Вишневая 2,,,,1259,,09:00 до 15:00,79094624232,shop,"44.927576238548,37.988768057279",,,,Крымск
320,21218,"Плитка, Двери, Ламинат",21218,Y,,,,,text,/upload/iblock/725/x2s10izo2xi5kjr7wrf455v4ulrkbh1d.PNG,,text,plitka-dveri-laminat,500,,ул. Мира 93,,,,1234,,09:00 до 18:00,79615032535,shop,"44.873705446531,38.166681401228",,,,Абинск
321,21219,"Пирамида, магазин строительных материалов",21219,Y,,,,,text,/upload/iblock/5b8/vzx15y83jpvf2q13arcqyj9ted098ow0.jpg,,text,piramida-magazin-stroitelnykh-materialov,500,,"​Анапское шоссе, 1д",,,,1236,,08:00 до 19:00,79883360706,shop,"44.899828224834,37.346821548737",,,,Анапа
322,21220,Славянский Двор,21220,Y,,,,,text,/upload/iblock/c66/tgfnz0ojsade5ups5bklld1n2tvyyjve.jpg,,text,slavyanskiy-dvor,500,,"ул. Школьная, 204А",,,,1276,,08:00 до 18:00,79186430003,shop,"45.251834091062,38.136978072286",,,,Славянск-на-Кубани
323,21221,Двери Крыма,21221,Y,,,,,text,/upload/iblock/1df/hf8ldsvh4skdv8v622wbodf7neqro3g0.jpg,,text,dveri-kryma,500,,"ул. Глинки, 57",,,,3198,,09:00 до 17:00,79878630944,shop,"44.974506211989,34.14582506367",,,,Симферополь
324,21222,"СуперМастер, магазин строительных материалов",21222,Y,,,,,text,/upload/iblock/78d/l7l2cb4ey92qy5c3awun1fwzvg1lrhkx.PNG,,text,supermaster-magazin-stroitelnykh-materialov,500,,ул. Володарского 37В,,,,3203,,09:00 до 18:00,79789168284,shop,"45.041053244309,35.366383034822",,,,Феодосия
325,21223,Все двери Крыма,21223,Y,,,,,text,/upload/iblock/d2b/kxkm4obi1342spnv6nhkoqhj0u1tfisw.PNG,,text,vse-dveri-kryma,500,,ул. Соловьева 10,,,,3224,,09:30 до 17:00,79789168284,shop,"44.584069942964,33.511513617242",,,,Севастополь
326,21224,Двери Декор,21224,Y,,,,,text,/upload/iblock/f39/or7eu1rpbm3bsb1xezvnep6i864cesh6.PNG,,text,dveri-dekor,500,,"проспект Октябрьской Революции, 48",,,/upload/iblock/90a/h6a2zif36o1zi4ui78f0hcy2o22dapjx.PNG,3224,,09:00 до 19:00,79789916179,shop,"44.588963673917,33.462041949743",,,,Севастополь
327,21226,Двери и Замки,21226,Y,,,,,text,/upload/iblock/66f/rxbb5fp5upqu7tbp92jernb5zy1gzipj.jpg,,text,dveri-i-zamki,500,,ул. Калараша 64В,,,/upload/iblock/caf/m1t0sky28wuhqeoytuijbmuwpdlmldk0.jpg,1232,,08:00 до 18:00,79882333768,shop,"43.917461064054,39.347023857882",,,,Сочи
328,21229,Двери на Урожайной,21229,Y,,,,,text,/upload/iblock/81d/7uqk9gqt3qbbjmoiswjnzdge7bfi88s8.PNG,,text,dveri-na-urozhaynoy,500,,ул. Урожайная 74,,,,1232,,09:00 до 18:00,79884134668,shop,"43.401779148728,40.002241043463",,,,Сочи
329,21230,"Двери, фурнитура",21230,Y,,,,,text,/upload/iblock/88d/oxjv2r690m5j2w6wztbi72r0bh75h3s1.jpg,,text,dveri-furnitura,500,,"Выселки, ул. Якименко 2Б",,,,1255,,09:00 до 16:00,79184664742,shop,"45.579670631943,39.651082529683",,,,станица Выселки
330,21231,"Дверник, магазин",21231,Y,,,,,text,/upload/iblock/332/6k247y61gr3gewvsf9uckn25jblu9rn7.jpg,,text,dvernik-magazin,500,,ул. Красная 1Д,,,/upload/iblock/34c/zp5bj16s5k36dazxag020mkm7qju36hj.jpg,1246,,09:00 до 15:00,79182966919,shop,"45.360925587983,40.696994552489",,,,Гулькевичи
331,21231,"Дверник, магазин",21231,Y,,,,,text,/upload/iblock/332/6k247y61gr3gewvsf9uckn25jblu9rn7.jpg,,text,dvernik-magazin,500,,ул. Красная 1Д,,,/upload/iblock/34c/zp5bj16s5k36dazxag020mkm7qju36hj.jpg,1246,,09:00 до 15:00,79951829830,shop,"45.360925587983,40.696994552489",,,,Гулькевичи
332,21232,Эра Дверей,21232,Y,,,,,text,/upload/iblock/275/iz2vkplzhy9ea3nd8fqq73ohw5ecg1zr.jpg,,text,era-dverey,500,,ул. Тельмана 133,,,/upload/iblock/a79/kuz0zu95dn61uz8v51w0nm3q1op3lb2s.jpg,1228,,09:00 до 18:00,79298297770,shop,"44.568434903097,38.092499203246",,,,Геленджик
333,21233,Двери Тук-Тук,21233,Y,,,,,text,/upload/iblock/d96/112fq2i1a9yve2oxgl780v0fzhk0p3cc.jpg,,text,dveri-tuk-tuk,500,,ул. Авиационная 67А,,,,1251,,09:00 до 18:00,79385332329,shop,"45.45126840117,40.575102916718",,,,Кропоткин
334,21233,Двери Тук-Тук,21233,Y,,,,,text,/upload/iblock/d96/112fq2i1a9yve2oxgl780v0fzhk0p3cc.jpg,,text,dveri-tuk-tuk,500,,ул. Авиационная 67А,,,,1251,,09:00 до 18:00,78613861819,shop,"45.45126840117,40.575102916718",,,,Кропоткин
335,21234,"Дверник, магазин",21234,Y,,,,,text,/upload/iblock/bca/6no4kv60zynnustm1r017oilhp6jdm4z.jpg,,text,dvernik,500,,"ул. Микрорайон 1-й, д2",,,,1251,,09:00 до 18:00,79282048748,shop,"45.420891441023,40.544473469982",,,,Кропоткин
336,21234,"Дверник, магазин",21234,Y,,,,,text,/upload/iblock/bca/6no4kv60zynnustm1r017oilhp6jdm4z.jpg,,text,dvernik,500,,"ул. Микрорайон 1-й, д2",,,,1251,,09:00 до 18:00,78613835699,shop,"45.420891441023,40.544473469982",,,,Кропоткин
337,21235,Три Двери,21235,Y,,,,,text,/upload/iblock/055/0g80csrpoynd72a9u5dz5qphvt86u3u0.jpg,,text,tri-dveri,500,,ул. Пушкина д 61,,,,1251,,09:00 до 18:00,79282368797,shop,"45.437610945731,40.571757929126",,,,Кропоткин
338,21236,Квадратный м2,21236,Y,,,,,text,/upload/iblock/61b/o33uns4sfv0fvrkcfn7gqpaebeiwjs3i.jpg,,text,kvadratnyy-m2,500,,"ул. Южнобережное шоссе, 38",,,/upload/iblock/7a4/9syt7moxgqonpte4f0xl7xofbcao203n.jpg,3199,,09:00 до 18:00,79780955804,shop,"44.50398095579,34.152007129514",,,,Ялта
339,21240,Анапа Двери,21240,Y,,,,,text,/upload/iblock/84e/q62z3jucpt72dx5woipqrt3i0re0l7kb.jpg,,text,anapa-dveri,500,,ул. Чехова 52,,,,1236,,08:00 до 20:00,79180506953,shop,"44.888988147465,37.33959843741",,,,Анапа
340,21241,Кайзер,21241,Y,,,,,text,/upload/iblock/967/uqcbtfh98u9cxnntw3fkl9qjumpuhjbf.PNG,,text,kayzer,500,,ул. Тельмана 125,,,,1228,,09:00 до 18:00,79886669696,shop,"44.566703789135,38.091101057819",,,,Геленджик
341,21242,Декор,21242,Y,,,,,text,/upload/iblock/8eb/l7gbm2pcjbkdh7312ir702yk9h6a0t4e.jpg,,text,dekor,500,,ул. Ленина 33,,,,1234,,08:00 до 18:00,79183164177,shop,"44.848918008872,38.37895784349",,,,станица Холмская
342,21243,"Центральный рынок Танатал, магазин №70",21243,Y,,,,,text,/upload/iblock/b5d/arzmb28ygxia4f8t12r20ngx1vx2w131.jpg,,text,tsentralnyy-rynok-tanatal-magazin-70,500,,Проспект Кирова 2,,,,3198,,09:00 до 16:00,79781196340,shop,"44.94329984374,34.092267535785",,,,Симферополь
343,21244,Азбука ремонта,21244,Y,,,,,text,/upload/iblock/8dd/kfkwh8liv4drf9ksixuoygouhb3ejlzh.jpg,,text,azbuka-remonta,500,,"Выселки, ул. Пролетарская, 21",,,,1255,,08:00 до 16:00,79615202000,shop,"45.586215941794,39.649845592956",,,,станица Выселки
344,21445,Тоrex,21445,Y,,,,,text,/upload/iblock/6ed/x8vzbd2zdchueno8on0d5y2rqfgmm4tp.jpg,,text,toreks,500,,ул. Энергетиков 167,,,,2271,,10:00 до 18:00,73452998844,otdel,"57.127329554909,65.610516525878",,,,Тюмень
345,21445,Тоrex,21445,Y,,,,,text,/upload/iblock/6ed/x8vzbd2zdchueno8on0d5y2rqfgmm4tp.jpg,,text,toreks,500,,ул. Энергетиков 167,,,,2271,,10:00 до 18:00,79044998844,otdel,"57.127329554909,65.610516525878",,,,Тюмень
346,21446,Torex,21447,Y,,,,,text,/upload/iblock/01d/auggol922ix79wjmu331x93r8kebgk9j.jpg,,text,torex,500,,"ул. Свердловский, 28 ",,,,2449,,c 10:00 до 19:00,73512101528,otdel,"55.182296346511,61.38651280343",,,,Челябинск
347,21446,Дверной Стандарт,21448,Y,,,,,text,/upload/iblock/d01/m7vd2nw9ioi80lf5imj2mzhmxwf0nnfw.jpg,,text,dvernoy-standart,500,,"ул. Бейвеля, 10",,,,2449,,c 10:00 до 19:00,73512101528,otdel,"55.193551462609,61.283021355823",,,,Челябинск
348,21446,Torex,21449,Y,,,,,text,/upload/iblock/991/uoabgkusfchqca9og9zaofg64mkmyyhb.jpg,,text,torex1,500,,ул. Сталеваров 33,,,,2449,,c 10:00 до 19:00,73512101528,otdel,"55.252698752517,61.403628190115",,,,Челябинск
349,21446,Torex,21450,Y,,,,,text,/upload/iblock/2e4/c2u0cd535ys7f7ciecd5bgdb8gt7ewjy.jpg,,text,torex2,500,,"ул. Комарова, 116",,,,2449,,c 10:00 до 19:00,73512101528,otdel,"55.173127306491,61.453783806003",,,,Челябинск
350,21446,Torex,21451,Y,,,,,text,/upload/iblock/4f2/n1bbga53lcoix0lrh4fv63b07qj31z10.jpg,,text,torex3,500,,"ул. Дзержинского, 97 б",,,,2449,,c 10:00 до 19:00,73512101528,otdel,"55.132492175455,61.430712610827",,,,Челябинск
351,21446,Дверной Стандарт,21452,Y,,,,,text,/upload/iblock/580/493vdvcx77e8r6ixmqfl21cms8zcqill.jpg,,text,dvernoy-standart 1,500,,"ул. Свердловский, 10",,,,2449,,c 10:00 до 18:00,73512101528,otdel,"55.189835905683,61.386149851956",,,,Челябинск
352,21446,Torex,21453,Y,,,,,text,,,text,torex4,500,,"ул. Братьев Кашириных, 124",,,,2449,,c 10:00 до 19:00,73512101528,otdel,"55.17449580529,61.304789755603",,,,Челябинск
353,21446,Torex,21454,Y,,,,,text,/upload/iblock/2bb/fogmdz3lh235rgjhzfze0iruf0vqb4w6.jpg,,text,torex5,500,,"ул. Новоградский проспект, 64",,,,2449,,с 9:00 до 20:00 ,73512101528,otdel,"55.179685656212,61.260090651681",,,,Челябинск
354,21446,Torex,21455,Y,,,,,text,,,text,torex6,500,,"ул. Куйбышева, 78",,,,2449,,c 10:00 до 19:00,73432875291,otdel,"55.198742826404,61.342172387357",,,,Челябинск
355,21456,Фирменный салон Albero,21457,Y,,,,,text,/upload/iblock/27e/9devdp0p7h25xl60n0v4p94pg9o15p0p.jpg,,text,fabrika-dverey,500,,"ул. Мира, 5",,,,2300,,c 10:00 до 19:00,79961725003,otdel,"57.010519300992,61.448726685229",,,,Асбест
356,21458,Фабрика дверей,21459,Y,,,,,text,/upload/iblock/386/rrin0w6nv0ajs4oqnxiqk7o4h87kidng.jpeg,,text,fabrika-dverey1,500,,"ул. Мира, 22",,,,2309,,c 10:00 до 19:00,79002062141,salon,"58.62948887332,59.768605014844",,,,Лесной
357,21460,Формула Уюта,21461,Y,,,,,text,/upload/iblock/1e6/rart2cb7gcu0t7ki1yaaghaepa8bhtqr.JPG,,text,formula-uyuta,500,,"ул. Каляева, 45",,,,2308,,c 10:00 до 19:00,79122743880,otdel,"58.355726175056,60.032912113671",,,,Красноуральск
358,21462,Фабрика дверей,21463,Y,,,,,text,/upload/iblock/390/jkkgbly2ek8i57tf4839y2np6f5j1p19.JPG,,text,fabrika-dverey2,500,,"ул. Манчажская, 15",,,,2320,,c 10:00 до 19:00,79000427005,otdel,"56.612898608616,57.779150735374",,,,Красноуфимск
359,21464,Дверной профи,21464,Y,,,,,text,/upload/iblock/92a/42yzhyx52f23um2pb9xok6j7gqpebqpm.PNG,,text,dvernoy-profi_1,500,,ул. Ставропольская 97,,,,2271,,10:00 до 19:00,73452288356,otdel,"57.13436873114,65.488754764778",,,,Тюмень
360,21465,Torex,21465,Y,,,,,text,/upload/iblock/47f/ses8mug4zps33ut8ccs8u3igrw4v1axi.jpg,,text,torex_7,500,,ул. Энергетиков 167,,,,2271,,10:00 до 18:00,73452288356,otdel,"57.127320811411,65.610612141993",,,,Тюмень
361,21465,Torex,21465,Y,,,,,text,/upload/iblock/47f/ses8mug4zps33ut8ccs8u3igrw4v1axi.jpg,,text,torex_7,500,,ул. Энергетиков 167,,,,2271,,10:00 до 18:00,73452288356,otdel,"57.127320811411,65.610612141993",,,,Тюмень
362,21466,СТРОЙСНАМИ72,21466,Y,,,,,text,/upload/iblock/cc8/mol933b7ycod6o5le9r3nf3cpx2z3whq.PNG,,text,stroysnami72,500,,"ТЦ Левша, ул. Барабинская 50",,,,2271,,09:00 до 18:00,73452581489,otdel,"57.156055035833,65.612295881896",,,,Тюмень
363,21467,DVERSACE,21467,Y,,,,,text,/upload/iblock/8a3/ufg9052dsegjm7snfuh0kbufg2cb8wea.jpg,,text,dversace,500,,"Ул. Пожарных и Спасателей 3, корп.1",,,,2271,,10:00 до 19:00,79220020788,otdel,"57.164286860482,65.596634191422",,,,Тюмень
364,20157,"SGU IMPORT & EXPORT CO.,Ltd",21523,N,,,,,text,,,text,sgu-import-export-co-ltd,500,,"Phnom penh. Khan Russey Keo,Sangkat, Svay Pak, Road 5, House # 23 F",,,,162,,,+85517493319,shop,"11.540668402675,104.85976697149",,,,Пномпень
365,21524,Все двери,21525,Y,,,,,text,/upload/iblock/0c8/e7mx43cuo8x1abhtsbua154pyybxms3j.JPG,,text,vse-dveri,500,,"ул. Орджоникидзе, 9",,,,2679,,c 09:00 до 17:00,79511655500,otdel,"54.67972195366,86.195653071495",,,,Ленинск-Кузнецкий
366,21526,Салон дверей Вегард,21527,Y,,,,,text,/upload/iblock/368/516efrdc0v11qro0yhgjion1i723m4uf.JPG,,text,salon-dverey-vegard,500,,"ул. Революции, 50",,,,2293,,с 9:00 до 18:00 ,73453534542,salon,"56.650091488713,66.315897796116",,,,Ялуторовск
367,21549,Салон дверей Вегард,21550,Y,,,,,text,/upload/iblock/fcf/sd60cfk63sym5dookcwozk4ns7t5gq4y.JPG,,text,salon-dverey-vegard_1,500,,"ул. Теплякова, 1В",,,,2281,,с 9:00 до 18:00 ,73454262608,otdel,"56.522585516284,66.498647527675",,,,Заводоуковск
368,21160,Дверной базар,21551,Y,,,,,text,/upload/iblock/4b9/6uf69iik9t1jdqdctg6bezsdwaona0po.png,,text,dvernoy-bazar1,500,,"ул. заезд Климова 21/1, 2 этаж",,,,1581,,c 10:00 до 19:00,79682666769,otdel,"45.150156137976,42.033535871173",,,,Михайловск
369,21150,Tandoor,21552,Y,,,,,text,/upload/iblock/b56/d2sy52sqapboz9pg50wq5efebyyv1cr7.JPG,,text,tandoor,500,,"ул. проспект Стачки, 168",,,,1343,,с 9:00 до 19:00 ,79045042222,otdel,"47.21244770868,39.648817870155",,,,Ростов-на-Дону
370,21553,Салон Двери,21554,Y,,,,,text,,,text,salon-dverey1,500,,"ул. Соболева, 24/1",,,,2817,,с 9:00 до 18:00 ,,otdel,"51.99932411812,84.987094859712",,,,Белокуриха
371,21524,Дверной мир,21555,Y,,,,,text,/upload/iblock/830/3hqdygca9mgxq5bqw4hrccb9owgu7uec.JPG,,text,dvernoy-mir,500,,"ул. Партизанская, 48",,,,2679,,с 9:00 до 17:00 ,79059113535,otdel,"54.657213991128,86.145187110573",,,,Ленинск-Кузнецкий
372,21524,Дверной мир,21555,Y,,,,,text,/upload/iblock/830/3hqdygca9mgxq5bqw4hrccb9owgu7uec.JPG,,text,dvernoy-mir,500,,"ул. Партизанская, 48",,,,2679,,с 9:00 до 17:00 ,73845627814,otdel,"54.657213991128,86.145187110573",,,,Ленинск-Кузнецкий
373,11102,Venta,21562,Y,,,,,text,/upload/iblock/bc6/lxfrvznu6fyfr1ccp27h9v7yzdg6gyq7.JPG,,text,venta,500,,ул. Абдулобеков 6/1,,,,184,,c 10:00 до 20:00,992 44 600 62 62,shop,"38.565089840183,68.7313013131",,,,Душанбе
374,21564,Салон дверей Albero,21567,Y,,,,,text,/upload/iblock/5cd/4mi2teqayxle69tdfnh88sg1azbbg7t0.JPG,,text,firmennyy-salon-albero 10,500,,"ул. Ново-Вокзальная, 2а",,,,1926,,с 9:00 до 16:30 ,79272022700,otdel,"53.208416575657,50.252165748327",,,,Самара
375,21174,Магазин дверей и напольных покрытий,21570,Y,,,,,text,/upload/iblock/882/i08lj4m97p6wloinzuydsk9rdidyrdhu.JPG,,text,magazin-dverey-i-napolnykh-pokrytiy,500,,"ул. Соловьева, 2",,,,3224,,c 10:00 до 17:00,79780637447,otdel,"44.58422002817,33.513597523477",,,,Севастополь
376,21174,Магазин дверей и напольных покрытий,21570,Y,,,,,text,/upload/iblock/882/i08lj4m97p6wloinzuydsk9rdidyrdhu.JPG,,text,magazin-dverey-i-napolnykh-pokrytiy,500,,"ул. Соловьева, 2",,,,3224,,c 10:00 до 17:00,79788736331,otdel,"44.58422002817,33.513597523477",,,,Севастополь
